custom_id,text,text_cleaned,label,domain
4311,Маған бұл ойын 😤😡🤮👎 десең йа 😎😍😘🤤😻🤙👍,маған бұл ойын десең йа,1,appstore
4312,Блинтузбен ойнайтында истесениз жаксы болатын еди,блинтузбен ойнайтында истесениз жаксы болатын еди,1,appstore
4313,"Коррупция көкесі осында жатыр! Құпті бір ішіндегі жұмысшылардың біріде жалақы алмайтын сияқты! Бәріне топырақ шашпаймын, кейбір ұяты жоқ дәрігерлер мен медсестралар! Бірі ұялмай тікелей бетіңе кеп сұраса, енді бірі ДӨРЕКІЛІГІН көрсетіп ақша бермесең сені қарамаймызға басады. Айгерім Жандарбековна сияқты “Не істесең оны істе” - деп айхайға көшеді. Одан қалса ІРІҢДІ көре тұра оны емдемей, тазаламастан бетінен тіге салатын не деген маман. Жанымда жатқан әйелдер ақша ұстатқан соң, алды артына түсіп жүгіріп жүрді. Қалғандары ҚЫРЫЛУЫ КЕРЕКПА?! Ал Наурызова Ж.Т. педиатр өзінің біліктілігі мен адамгершілігі үшін үлкен алғыс айтамын, әрі ҰЯТЫ БАР медсестралар мен санитарларға еңбектеріңіз үшін рақмет, Алла разы болсын сіздерге.",коррупция көкесі осында жатыр құпті бір ішіндегі жұмысшылардың біріде жалақы алмайтын сияқты бәріне топырақ шашпаймын кейбір ұяты жоқ дәрігерлер мен медсестралар бірі ұялмай тікелей бетіңе кеп сұраса енді бірі дөрекілігін көрсетіп ақша бермесең сені қарамаймызға басады айгерім жандарбековна сияқты не істесең оны істе деп айхайға көшеді одан қалса іріңді көре тұра оны емдемей тазаламастан бетінен тіге салатын не деген маман жанымда жатқан әйелдер ақша ұстатқан соң алды артына түсіп жүгіріп жүрді қалғандары қырылуы керекпа ал наурызова ж т педиатр өзінің біліктілігі мен адамгершілігі үшін үлкен алғыс айтамын әрі ұяты бар медсестралар мен санитарларға еңбектеріңіз үшін рақмет алла разы болсын сіздерге,0,mapping
4314,Ассалаумалейкум Өтте керемет екен керектінің бәрі бар Алла разы болсын істеріңізге Алла береке берсін,ассалаумалейкум өтте керемет екен керектінің бәрі бар алла разы болсын істеріңізге алла береке берсін,1,appstore
4315,Өте пайдалы.Дұғалар бөлімін əдемі жасағансыздар.Пайдаланған Құран авторы кім екен?Дəл осы Құранды сатып алайын деген едім.Осы приложениядағы Құран мəтіні өте түсінікті.,өте пайдалы дұғалар бөлімін əдемі жасағансыздар пайдаланған құран авторы кім екен дəл осы құранды сатып алайын деген едім осы приложениядағы құран мəтіні өте түсінікті,1,appstore
4316,Бір екі үйді тегін берсеңіздерші.,бір екі үйді тегін берсеңіздерші,1,appstore
4317,Күшті шығар инст. Лаиф. Анау истадан код кемеді осындан келсінші өтініш өтініш өтініш өтініш өтініш!,күшті шығар инст лаиф анау истадан код кемеді осындан келсінші өтініш өтініш өтініш өтініш өтініш,1,appstore
4318,"Өте ыңғайлы, барлық талаптарға сай. Уақытында жеткізілді.",өте ыңғайлы барлық талаптарға сай уақытында жеткізілді,1,market
4319,жазылмайды оте жаман1000 пайыз,жазылмайды оте жаман100 пайыз,1,appstore
4320,Ассалаумағалайкум обнавлениеден кейн намаз уакыты корсетпей калды,ассалаумағалайкум обнавлениеден кейн намаз уакыты корсетпей калды,0,appstore
4321,Өте керемет қызым рахаттанып жетектеп жүр жүруге қамданып.,өте керемет қызым рахаттанып жетектеп жүр жүруге қамданып,1,market
4322,Маған пернетақталар сондай ұнайды. Өте сауатты жасалған. Жасаған жігіттерге үлкен рахмет. Бір өтініш болып тұрғаны араб тілі қосылса ыңғайлы жақсы болар еді. Қуанышпен күтетін боламын. Рақмет,маған пернетақталар сондай ұнайды өте сауатты жасалған жасаған жігіттерге үлкен рахмет бір өтініш болып тұрғаны араб тілі қосылса ыңғайлы жақсы болар еді қуанышпен күтетін боламын рақмет,1,appstore
4323,Күшті өзіме ұнаиды,күшті өзіме ұнаиды,1,appstore
4324,Өте керемет өзңнің қалаған суретінді қойа алады екенсін,өте керемет өзңнің қалаған суретінді қойа алады екенсін,1,appstore
4325,Ұнады. көлемі жақсы. Ерітіндіні қаймақтай етіп араластырады.Тоқ сымы қысқа екен.,ұнады көлемі жақсы ерітіндіні қаймақтай етіп араластырады тоқ сымы қысқа екен,1,market
4326,Бул өте кушті ойын,бул өте кушті ойын,0,appstore
4327,"Ма шаа Аллах,керемет екен.Шығарған жандарға Аллах шексіз сауаптан жазсын!!!",ма шаа аллах керемет екен шығарған жандарға аллах шексіз сауаптан жазсын,1,appstore
4328,Возолом ойыны күшті осы ойынның мен соны тападым🥺🥺🥺,возолом ойыны күшті осы ойынның мен соны тападым,0,appstore
4329,Өтті күштіі😚😚😚😚😚😚😚😚😚🖒🖒🖒🖒🖒🖒,өтті күштіі,1,appstore
4330,Отте жаксы керемет,отте жаксы керемет,1,appstore
4331,"Буверлер, интернет-қосымшасын төменгі жылдамдығы авто қосымсашына ауыстырыныз кеңес береміз деген не.қай жерден ауыстырамын.Авто қосымшасына.? Қатып қалады қайта қайта",буверлер интернет қосымшасын төменгі жылдамдығы авто қосымсашына ауыстырыныз кеңес береміз деген не қай жерден ауыстырамын авто қосымшасына қатып қалады қайта қайта,0,appstore
4332,Жігіт өте қатігез екен.,жігіт өте қатігез екен,1,bookstore
4333,Өте жақсы болыпты Еркебұлан Рамазан Олжас сиздерге рахмет,өте жақсы болыпты еркебұлан рамазан олжас сиздерге рахмет,1,mapping
4334,Привет Жаксы,привет жаксы,1,appstore
4335,"Керемет орын , кызыммен серуендеуге болады.Жарыктарын кобейтсе жаксы болар еди",керемет орын кызыммен серуендеуге болады жарыктарын кобейтсе жаксы болар еди,1,mapping
4336,Гарена көт артиом қотақ бастар енд,гарена көт артиом қотақ бастар енд,1,appstore
4337,Тусінікті ккеремет екен🙋👍🌷,тусінікті ккеремет екен,1,appstore
4338,Өте тамаша ойын мен бұны көпрет ойнағам,өте тамаша ойын мен бұны көпрет ойнағам,1,appstore
4339,Jaqsy programma,jaqsy programma,1,appstore
4340,"Рахмет, айтқан уақыттан ерте келді.",рахмет айтқан уақыттан ерте келді,1,market
4341,Жусан инвестке кыре алмай жатырмын. Не болып жатыр?,жусан инвестке кыре алмай жатырмын не болып жатыр,0,appstore
4342,Беттин оң жақ шетін бассаңыз ашылады,беттин оң жақ шетін бассаңыз ашылады,1,bookstore
4343,Ең күті праграма,ең күті праграма,1,appstore
4344,Жаксы пернетакта,жаксы пернетакта,1,appstore
4345,Кинофильмдер,кинофильмдер,1,appstore
4346,Тик ток жаксы прилажения,тик ток жаксы прилажения,1,appstore
4347,Жаман бірақ мен 5 жұлдыз бастым,жаман бірақ мен 5 жұлдыз бастым,1,appstore
4348,Оте керемет маган унады ❤❤сіздерге де унаиды деген сенымдымын сыздер тартыып алыңыздар барлығы балагатаиды оган сембеңыздер олар аита бере ды тагыда осындаилар шығарыла бересын дами берсын,оте керемет маган унады сіздерге де унаиды деген сенымдымын сыздер тартыып алыңыздар барлығы балагатаиды оган сембеңыздер олар аита бере ды тагыда осындаилар шығарыла бересын дами берсын,1,appstore
4349,өте жақсы деңгейде,өте жақсы деңгейде,1,bookstore
4350,жаксы оте,жаксы оте,0,appstore
4351,өте керемет ойлану қабілетіңді жақсартады супер WOW 🎀,өте керемет ойлану қабілетіңді жақсартады супер wow,1,appstore
4352,Зайбала реклама Кикдир,зайбала реклама кикдир,0,appstore
4353,Алгашкы рет келуым осы май ауыстыру орталыганы сервис бари унады,алгашкы рет келуым осы май ауыстыру орталыганы сервис бари унады,1,mapping
4354,Маған өте унады жаксы үйден шыкпай уакытты үнемдеп,маған өте унады жаксы үйден шыкпай уакытты үнемдеп,1,appstore
4355,Оте керемет батырмалы багдарлама,оте керемет батырмалы багдарлама,1,appstore
4356,Маған қызым болаған үшіг,маған қызым болаған үшіг,1,appstore
4357,"Дұрыс айяқталмаған, немесе қаралмай қалған жерлері бар. Бірақ отбасыңызбен барып пикник жасар демалсаңыз жақсы жер. Маса шыққанша дейн үлгеру керек",дұрыс айяқталмаған немесе қаралмай қалған жерлері бар бірақ отбасыңызбен барып пикник жасар демалсаңыз жақсы жер маса шыққанша дейн үлгеру керек,1,mapping
4358,Сендерге айтып койайын бул оте кызык емес,сендерге айтып койайын бул оте кызык емес,1,appstore
4359,"Бағасы сапасына сай.
2 маусым келетін тауар, 30 мамыр келді, ризамын, рахмет.",бағасы сапасына сай 2 маусым келетін тауар 30 мамыр келді ризамын рахмет,1,market
4360,Затым маған қатты ұнады. Уақытынан бұрын келды тауарым. Рахмет сізге.,затым маған қатты ұнады уақытынан бұрын келды тауарым рахмет сізге,1,market
4361,Оте кушти супер оиын,оте кушти супер оиын,1,appstore
4362,Оте кшты ойын 32 бравлер бар 14000 кубок бар анимациялары куштыижаксы ойын ал фф лох,оте кшты ойын 32 бравлер бар 1400 кубок бар анимациялары куштыижаксы ойын ал фф лох,1,appstore
4363,"Жақсы ұнады. Жеткізу тез болды.Бағасына сапасы лайықты, рахмет қызым қуанып қалды.",жақсы ұнады жеткізу тез болды бағасына сапасы лайықты рахмет қызым қуанып қалды,1,market
4364,"Күшті,ыңүайлы,рахмет😘👍",күшті ыңүайлы рахмет,1,appstore
4365,Өте сапалы. Бәрі ұнады.,өте сапалы бәрі ұнады,1,market
4366,Сөз жоқ рекомендую,сөз жоқ рекомендую,1,appstore
4367,Өте ыңғайлы қосымша! Жасаған адамдарға мың алғыс!,өте ыңғайлы қосымша жасаған адамдарға мың алғыс,1,appstore
4368,Өте керемет Өте тамаша,өте керемет өте тамаша,1,appstore
4369,Керемет ойын екен ғой молодец,керемет ойын екен ғой молодец,1,appstore
4370,АЛ ЕНДІ БАЛАЛАР Ә БАР МА У ДЕТЕЙ НҮН БАР БАР МЕН БАРМЫНҒО МЕН МЕН БАР МА МЕН МЕН БАРМЫНҒО БОЛДЫ НЕ ӨӨ БАР Ө Ө Ө ӨІӨІ,ал енді балалар ә бар ма у детей нүн бар бар мен бармынғо мен мен бар ма мен мен бармынғо болды не өө бар ө ө ө өіөі,1,appstore
4371,өте жақсы өте керемет мен ризамын,өте жақсы өте керемет мен ризамын,1,appstore
4372,Өте керемет ойын маған ұнады. Мен де барлық достары бар. 5 жұлдыз беремін. Және жазып алуғала кеңес беремін. ❤❤😁,өте керемет ойын маған ұнады мен де барлық достары бар 5 жұлдыз беремін және жазып алуғала кеңес беремін,1,appstore
4373,Өте керемет оиын маған унады,өте керемет оиын маған унады,1,appstore
4374,"Машшалла, керемет",машшалла керемет,1,appstore
4375,Өте керемет дамып келе жатыр,өте керемет дамып келе жатыр,1,mapping
4376,"Өте керемет, алуға кеңес беремін, бәрі өзіне сай, жиынтығы жақсы, өте жылдам тапсырыспен келді, рахмет.",өте керемет алуға кеңес беремін бәрі өзіне сай жиынтығы жақсы өте жылдам тапсырыспен келді рахмет,1,market
4377,Кушті екен боны жазып алындар бол әрбір адамға керее,кушті екен боны жазып алындар бол әрбір адамға керее,1,appstore
4378,Мен енді тартам тартсам фри фаердыкын қоямын,мен енді тартам тартсам фри фаердыкын қоямын,1,appstore
4379,Не боп кетті приложениеге мүлде кірместен қалдығой обновит жаса деп еді олда жасалмай тұр. Баска прижолние обновит жасалады. Отбасы банк истеми тұр,не боп кетті приложениеге мүлде кірместен қалдығой обновит жаса деп еді олда жасалмай тұр баска прижолние обновит жасалады отбасы банк истеми тұр,0,appstore
4380,Bir sig*****p kalgan prilojeniya 1 sagat boldi kire almai otkanima,bir sig p kalgan prilojeniya 1 sagat boldi kire almai otkanima,0,appstore
4381,"Ептиалмайт нах... бұндай Приложение. Не оператормен связь жоқ, не Пароль қайта жаңғырту мүмкін емес. Тел. нөмірге код жібереміз деп екі сағаттан соң келеді. Ал өздерің беретін уақыт 30 ақ секунд. Үлгеріп келген жағдайда да бір саннан басқасын енгізу мүмкін емес. Бундай Приложение несіне шығарасыңдар. Адамның бар жүйкесін тоздырып. Не қызмет түрлерін ауыстырып, қосып алып тастау функциясы дұрыс жасамайды. Вообщем керек емес Приложение екен. Жүктудің қажеьі жоқ",ептиалмайт нах бұндай приложение не оператормен связь жоқ не пароль қайта жаңғырту мүмкін емес тел нөмірге код жібереміз деп екі сағаттан соң келеді ал өздерің беретін уақыт 30 ақ секунд үлгеріп келген жағдайда да бір саннан басқасын енгізу мүмкін емес бундай приложение несіне шығарасыңдар адамның бар жүйкесін тоздырып не қызмет түрлерін ауыстырып қосып алып тастау функциясы дұрыс жасамайды вообщем керек емес приложение екен жүктудің қажеьі жоқ,0,appstore
4382,Күшті оиын 5 жұлдыз⭐⭐⭐⭐⭐,күшті оиын 5 жұлдыз,1,appstore
4383,Маган өте қатты унады,маган өте қатты унады,1,appstore
4384,Жаңа заттар😍💯🤗,жаңа заттар,1,appstore
4385,Өткізу,өткізу,0,appstore
4386,мен бүгін бастадым бүгін бірінші күнім 😃 маған қатты ұнады,мен бүгін бастадым бүгін бірінші күнім маған қатты ұнады,1,appstore
4387,Осы ойынды жақсы көремін,осы ойынды жақсы көремін,1,appstore
4388,"Керемет, қалаған уақытыңда тапсырыс бере аласың",керемет қалаған уақытыңда тапсырыс бере аласың,1,appstore
4389,"Сапасы жақсы, бірақ әр түрлі салмақты көрсетеді. Ақшасына тұрмайды.",сапасы жақсы бірақ әр түрлі салмақты көрсетеді ақшасына тұрмайды,0,market
4390,Қалай қосады менде қосылмады😭,қалай қосады менде қосылмады,0,appstore
4391,"Гуглдан бөлек іздеу нәтижелерін береді. Сонысымен ұнайды. Тез, жылдам, түсінікті.",гуглдан бөлек іздеу нәтижелерін береді сонысымен ұнайды тез жылдам түсінікті,1,appstore
4392,өте жаман ойын мүлдем қызық емес.👎👎👎👎👎☹️☹️☹️☹️☹️,өте жаман ойын мүлдем қызық емес,0,appstore
4393,Зың күшті керемет ойын тартыңыздар өкінбейсіздер🙌🙅✋👋👌👍👍👍👍👍😍😍😍😍😍😍,зың күшті керемет ойын тартыңыздар өкінбейсіздер,1,appstore
4394,Бұл өте керемет мен бұрын откіздім бірак өшір кетті өте керемет 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,бұл өте керемет мен бұрын откіздім бірак өшір кетті өте керемет,1,appstore
4395,"Өте ыңғайлы, маған ұнайды басқаларға да ұсынамын көріңіздер.",өте ыңғайлы маған ұнайды басқаларға да ұсынамын көріңіздер,1,appstore
4396,Жарыс,жарыс,1,appstore
4397,"Ассаламу алейкум. Қосымша өте тиімді. Үйден шықпай ақ, артық уақыт құртпай ақ билетті алу типі. Өте керемет программа",ассаламу алейкум қосымша өте тиімді үйден шықпай ақ артық уақыт құртпай ақ билетті алу типі өте керемет программа,1,appstore
4398,Маш Алла кереме,маш алла кереме,1,appstore
4399,керемнт,керемнт,0,appstore
4400,"Өте ыңғайлы, менің көп жұмыстарым тез арада уақытылы атқарылып жатыр. Рахмет саған - Почта",өте ыңғайлы менің көп жұмыстарым тез арада уақытылы атқарылып жатыр рахмет саған почта,1,appstore
4401,Папоротник гоу лайк басып жіберші жіберші жіберші өтініш маған да солай сияқты еді деп жатыр екен мен мен саған айтып жатыр деп ойлап отырмын өзіңіз де құтты болсын бақытты болыңдар алла жар нәсіп еткен 😃😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘t,папоротник гоу лайк басып жіберші жіберші жіберші өтініш маған да солай сияқты еді деп жатыр екен мен мен саған айтып жатыр деп ойлап отырмын өзіңіз де құтты болсын бақытты болыңдар алла жар нәсіп еткен t,0,appstore
4402,Қазақша орнату жок,қазақша орнату жок,0,appstore
4403,Ассаламу алейкум уа рохматуллаһи уа баракатуһ ма ша алла Алла разы болсын,ассаламу алейкум уа рохматуллаһи уа баракатуһ ма ша алла алла разы болсын,1,appstore
4404,"Туўрысы керек емес прог. жарнама көргиңиз келсе, тап осы жерде көп, онда тартып алсаңыз болады, мен бул прог. улыўма пайдалана алмадым, ишине киресең папканы бассаң болды жарнама көресең болғаны, дым аўере болып ўақыт ҳәм МБ кетирип тартып алып жүрмең, ўай мына 5 жулдыз қойғандар Қ. жегендер қойыпты, туфта болмайтын прог. 👎👎👎💩💩💩",туўрысы керек емес прог жарнама көргиңиз келсе тап осы жерде көп онда тартып алсаңыз болады мен бул прог улыўма пайдалана алмадым ишине киресең папканы бассаң болды жарнама көресең болғаны дым аўере болып ўақыт ҳәм мб кетирип тартып алып жүрмең ўай мына 5 жулдыз қойғандар қ жегендер қойыпты туфта болмайтын прог,0,appstore
4405,Өте керемет ойын екен көшірсеңіздер өкінбейсіздер аоаоаоаоаоаоаоаоаоаааоаоаоааоаоаоаоаоааоаоаоаоаоаоааоаоаоаоаоао аоаоааоаоаоаоаоаоаоаоааоаоаоаоаоаоааоаоаоаоаоаоааоаоаоаоаоааоао аоаоааоаоаоаоаоаоааоаоаоаоаоаоаоааоаоаоаоаоаоаоаоаоаоаоаоаоаоаа,өте керемет ойын екен көшірсеңіздер өкінбейсіздер аоаоаоаоаоаоаоаоаоааоаоаоааоаоаоаоаоааоаоаоаоаоаоааоаоаоаоаоао аоаоааоаоаоаоаоаоаоаоааоаоаоаоаоаоааоаоаоаоаоаоааоаоаоаоаоааоао аоаоааоаоаоаоаоаоааоаоаоаоаоаоаоааоаоаоаоаоаоаоаоаоаоаоаоаоаоаа,1,appstore
4406,Кеш жарык,кеш жарык,1,appstore
4407,Өте керемет басуға кенес берем,өте керемет басуға кенес берем,1,appstore
4408,барлығын және өз суретіңді коя а ласын,барлығын және өз суретіңді коя а ласын,1,appstore
4409,білім береді,білім береді,0,appstore
4410,"Өте күшті коляска. Өте ыңғайлы, сапасы жақсы екен.",өте күшті коляска өте ыңғайлы сапасы жақсы екен,1,market
4411,"Телефонымды ауыстырып едим, кайта кире алмай калдым акаунтыма. Забыла пароль деп жасасам, смс келмейди номерге, неге?",телефонымды ауыстырып едим кайта кире алмай калдым акаунтыма забыла пароль деп жасасам смс келмейди номерге неге,0,appstore
4412,"Уйлерге кыретын босын, одан кейын бул игра ны онлайн ойналама алде жокпа озы онлайн деп тур жалгай алмай жатырм,жалгауды онай кылу керек, бырак , керемет 😘😘😘😘",уйлерге кыретын босын одан кейын бул игра ны онлайн ойналама алде жокпа озы онлайн деп тур жалгай алмай жатырм жалгауды онай кылу керек бырак керемет,1,appstore
4413,"Өте керемет. Көп көп рахмет, қатты ұнады.",өте керемет көп көп рахмет қатты ұнады,1,market
4414,Сәлеметсізбе Менің әкем ішімдікке т.б ға салынған ол жакка жатқызып емдеу үшін қандай анықтамалар қажет және бағасы қанша? қанша уақыт жатады үйде тұрмайды көшеге шығып әркімге тиісіп маза бермейді сосын мүлдем ұйықтамайды не істесек болады көмек беріңіздерші,сәлеметсізбе менің әкем ішімдікке т б ға салынған ол жакка жатқызып емдеу үшін қандай анықтамалар қажет және бағасы қанша қанша уақыт жатады үйде тұрмайды көшеге шығып әркімге тиісіп маза бермейді сосын мүлдем ұйықтамайды не істесек болады көмек беріңіздерші,1,mapping
4415,Маған қаты қаты ұнады ❤,маған қаты қаты ұнады,1,appstore
4416,Керемет ктк,керемет ктк,1,appstore
4417,Маған ұнады. Тек заказ беруді білмимін.,маған ұнады тек заказ беруді білмимін,1,appstore
4418,Сыныптастан келдым нехуя екен приложения,сыныптастан келдым нехуя екен приложения,1,appstore
4419,мектеп дами бер,мектеп дами бер,1,appstore
4420,Өте қатты ұнады Л,өте қатты ұнады л,1,appstore
4421,"Өте жақсы, сапалы, әрі қаржылық төлемдер мен есептеулерді жүргізетін қосымша",өте жақсы сапалы әрі қаржылық төлемдер мен есептеулерді жүргізетін қосымша,1,appstore
4422,ыңғайлы қолдануға,ыңғайлы қолдануға,1,appstore
4423,"Сапасы жақсы, шифоньері үлкен, ұнады.",сапасы жақсы шифоньері үлкен ұнады,1,market
4424,"Газ өз бағасына сай. Шағын 50 см, әдемі екен.",газ өз бағасына сай шағын 50 см әдемі екен,1,market
4425,Juventus vs Barcelona ойнын коруим керек ед бырак дал басталар сатте Qazaqstan арнасы окымай койды баска арналар шыгып тур. Мен бул косымшага сенген едим кемшилитер коп екен,juventus vs barcelona ойнын коруим керек ед бырак дал басталар сатте qazaqstan арнасы окымай койды баска арналар шыгып тур мен бул косымшага сенген едим кемшилитер коп екен,0,appstore
4426,Гренни маған қатты ұнайды,гренни маған қатты ұнайды,1,appstore
4427,мен бұған 10нан100000000000000000000000000бал қоиам,мен бұған 10нан100бал қоиам,1,appstore
4428,Ей орыстар деген болса воопще дерзки,ей орыстар деген болса воопще дерзки,1,appstore
4429,Оте мыкты фф мах оте мыкты гарена дамый бер🤘,оте мыкты фф мах оте мыкты гарена дамый бер,1,appstore
4430,Плов өте дәмді. Диас даяршы жақсы қызмет көрсетті керемет! Осы жерге келіп тамақтануды ұсынамын,плов өте дәмді диас даяршы жақсы қызмет көрсетті керемет осы жерге келіп тамақтануды ұсынамын,1,mapping
4431,Жаксы оиын просто соткам карысып кетті осы оиынды оинаганнан кеиін,жаксы оиын просто соткам карысып кетті осы оиынды оинаганнан кеиін,1,appstore
4432,Маған пернетақта өте қатты ұнайды,маған пернетақта өте қатты ұнайды,1,appstore
4433,Бұл маған өте ұнады кім қазақша айтқанымді сүнетін сығарсыңдардеп мен ойлаймын бариңмен болған рахман нуғман,бұл маған өте ұнады кім қазақша айтқанымді сүнетін сығарсыңдардеп мен ойлаймын бариңмен болған рахман нуғман,1,appstore
4434,кушти ашып алдым,кушти ашып алдым,1,appstore
4435,Алла разы болсын. Өте ыңғайлы приложение. Барлық мұсылман бауырымда бар деп ойлаймын 👍,алла разы болсын өте ыңғайлы приложение барлық мұсылман бауырымда бар деп ойлаймын,1,appstore
4436,"Аллах разы болсын, оте пайдалы да керемет кылып курастырган екенсиздер!",аллах разы болсын оте пайдалы да керемет кылып курастырган екенсиздер,1,appstore
4437,ойын көшті маған ұнады👍 бірақ мен оны ойнап білмим 😯😔🏩💍👑💲,ойын көшті маған ұнады бірақ мен оны ойнап білмим,1,appstore
4438,"Ассалаумағалейкум. Аллах разы болсын сіздерге. Бұл дүниедегі ең керемет 
приложение! 👍 Дами беріңіздер",ассалаумағалейкум аллах разы болсын сіздерге бұл дүниедегі ең керемет приложение дами беріңіздер,1,appstore
4439,"МашАлла, өте тамаша",машалла өте тамаша,1,mapping
4440,Сенің атың кім атың қандай жұмыс істеп жатсың дар қыздар жігіттер қыздар қалайсыңдар амансыңдарма жақсысыңдарма қыздар,сенің атың кім атың қандай жұмыс істеп жатсың дар қыздар жігіттер қыздар қалайсыңдар амансыңдарма жақсысыңдарма қыздар,1,appstore
4441,Хорошо .жақсы дамыған рақмет,хорошо жақсы дамыған рақмет,1,appstore
4442,"Бәрі жақсы, ыңғайлы жиналады.Төбесендегі жабытыны сәл қысқалау, арқасын жатқызатын кезде кішкене кедерістері бар.",бәрі жақсы ыңғайлы жиналады төбесендегі жабытыны сәл қысқалау арқасын жатқызатын кезде кішкене кедерістері бар,1,market
4443,Байкаусыз өршіп алып орнатылмай жатыр,байкаусыз өршіп алып орнатылмай жатыр,1,appstore
4444,Өте керемет және керек зат,өте керемет және керек зат,1,appstore
4445,ЖАМАН ОИЫНҒОИ КІРМЕИДІ КӨШІРІПКӨРДІМ ЕШЕК МАЛ ОИЫН Көшіріпкөрдім ешек малоиын,жаман оиынғои кірмеиді көшіріпкөрдім ешек мал оиын көшіріпкөрдім ешек малоиын,1,appstore
4446,100% работает Алла разы болсын,100 работает алла разы болсын,1,appstore
4447,оқу орны бар екенін де ескерген кәсіпкерлік қолдауын қамтитын экономикалық және Тоқайпты кетіру жолы қаңтар күні өтеді қазақстан республикасы е ал аз ммэ ваз аш ваз в алматы қаласы әкімінің міндетін атқарады бақытжан сағынтаев қазақстандағы дін бүгінде біздің азаматтар үшін барлық жағдайды жасауға болады екен,оқу орны бар екенін де ескерген кәсіпкерлік қолдауын қамтитын экономикалық және тоқайпты кетіру жолы қаңтар күні өтеді қазақстан республикасы е ал аз ммэ ваз аш ваз в алматы қаласы әкімінің міндетін атқарады бақытжан сағынтаев қазақстандағы дін бүгінде біздің азаматтар үшін барлық жағдайды жасауға болады екен,1,appstore
4448,Өте керемет әр мұсылман моминде болғаны дурыс болар еді,өте керемет әр мұсылман моминде болғаны дурыс болар еді,1,appstore
4449,"Өте керемет, паластағы шашты күшті тазалайды екен.",өте керемет паластағы шашты күшті тазалайды екен,1,market
4450,бәрі қатты ұнады,бәрі қатты ұнады,1,appstore
4451,Маған өте қатты ұнайды мен бұл ойынды 2 жыл болды ойнап келе жатқаныма супер пупер ойын осындай осыған ұқсас ойнды көбйтіп шығаршы,маған өте қатты ұнайды мен бұл ойынды 2 жыл болды ойнап келе жатқаныма супер пупер ойын осындай осыған ұқсас ойнды көбйтіп шығаршы,1,appstore
4452,Бари тамаша,бари тамаша,0,appstore
4453,Жаксы жерге орналасқан,жаксы жерге орналасқан,1,mapping
4454,Сәлеметсіз бе! Бұл пернетақта өте керемет. Сіздер корея тілін қосыңыздаршы. 😘🙏🏻,сәлеметсіз бе бұл пернетақта өте керемет сіздер корея тілін қосыңыздаршы,1,appstore
4455,Жаман көзір,жаман көзір,0,appstore
4456,"Жақсы, өзіме ұнады, сапалы.",жақсы өзіме ұнады сапалы,1,market
4457,Бұрынғы 4 тіктен жақсы 👍 күшті және қызық,бұрынғы 4 тіктен жақсы күшті және қызық,1,appstore
4458,Осы қолданба өте жақсы но ашылмай тұр,осы қолданба өте жақсы но ашылмай тұр,1,appstore
4459,"жазылым сатып алдым, қосылмай жатыр. түсіндіретін біреу бар ма?",жазылым сатып алдым қосылмай жатыр түсіндіретін біреу бар ма,0,bookstore
4460,Жатпайд дим😍,жатпайд дим,1,appstore
4461,"Сапасы, қызметі өте тамаша, бізге ұнады",сапасы қызметі өте тамаша бізге ұнады,1,market
4462,"Күшті, тез келді, тағы заказ беремін, объём үлкен.",күшті тез келді тағы заказ беремін объём үлкен,1,market
4463,Діни сауатымды жақсартты қолданбаны ойлап тапқан адамдарға Алланың нұры жаусын,діни сауатымды жақсартты қолданбаны ойлап тапқан адамдарға алланың нұры жаусын,1,appstore
4464,Сікен ойын,сікен ойын,0,appstore
4465,Разымын сіздерге АЛЛАның нұры жаусын,разымын сіздерге алланың нұры жаусын,1,appstore
4466,Осы приложения нын аркасында намаз окуга уйрендим. Сиздерге мын алгыс.,осы приложения нын аркасында намаз окуга уйрендим сиздерге мын алгыс,1,appstore
