custom_id,text,text_cleaned,label,domain
pla012107pla,Бул оте кушты,бул оте кушты,0,appstore
pla079720pla,Менің інім жазшы деп жазып едім мықты ойын 👌,менің інім жазшы деп жазып едім мықты ойын,1,appstore
pla019854pla,Менде приложение көрсетпей тұр.,менде приложение көрсетпей тұр,1,appstore
pla076176pla,Жаман ойын мынау малдар ойнамаңдар бастарың істейма,жаман ойын мынау малдар ойнамаңдар бастарың істейма,0,appstore
kas022428kas,Ыңғайлы. Өте жақсы.Жеткізушіге үлкен рахмет.,ыңғайлы өте жақсы жеткізушіге үлкен рахмет,1,market
pla080280pla,Ең мықты оиын,ең мықты оиын,1,appstore
pla081958pla,Мен енді тартып жатыр мын кызык болса айтамын бопты ма зор ойын шыгар,мен енді тартып жатыр мын кызык болса айтамын бопты ма зор ойын шыгар,1,appstore
pla125508pla,"Рақмет, өте тамаша, жарайсыздар! Сәттілік тілеймін! 😍😍😍😍😍😍😍😍😍",рақмет өте тамаша жарайсыздар сәттілік тілеймін,1,appstore
pla111495pla,Мен кире алмай отырмын логин парол сурап тур бурин ашып журген неге кирмейди бббббббббббббббююююююююююббьлджж,мен кире алмай отырмын логин парол сурап тур бурин ашып журген неге кирмейди ббююббьлджж,0,appstore
pla031961pla,"Әлеуметтік желілерге тегін болса да, мегабайт тез бітіп қалады. Тіпті жарты айға да жетпейді. Желі дұрыс ұстамайды. Сонымен қатар, ""перевод ресурсов"" қолжетімсіз",әлеуметтік желілерге тегін болса да мегабайт тез бітіп қалады тіпті жарты айға да жетпейді желі дұрыс ұстамайды сонымен қатар перевод ресурсов қолжетімсіз,0,appstore
pla016556pla,Күшті ұнады❤❤❤😍😍😍 Күшті,күшті ұнады күшті,1,appstore
pla014378pla,"Маған ұнаған жоқ. Дильназ деген өтірік айтумен арзымайтын 2500 теңгені пайда көріп, өтірік әне келеді, мне келеді мен бір апта өтті. Ақырында жауапсыз болды",маған ұнаған жоқ дильназ деген өтірік айтумен арзымайтын 2500 теңгені пайда көріп өтірік әне келеді мне келеді мен бір апта өтті ақырында жауапсыз болды,0,appstore
pla079874pla,Кызык емес мал кып киын,кызык емес мал кып киын,0,appstore
pla055630pla,Ойың топас,ойың топас,1,appstore
fli000613fli,Өте сапалы кітап дәл балаларға арналған !,өте сапалы кітап дәл балаларға арналған,1,market
pla118285pla,Өте керемет екен сіздерге көп көп рақмет үлкен рақмет💞😍😘💞❤❤😘😘😘😍😍😍❤❤💛💛💚💚💙💙,өте керемет екен сіздерге көп көп рақмет үлкен рақмет,1,appstore
pla078436pla,Күшті гренниді қатырып тастадым,күшті гренниді қатырып тастадым,1,appstore
pla090528pla,маган унады енді кіргізіп атырм,маган унады енді кіргізіп атырм,1,appstore
kit002591kit,Жарайсыз даусыныз жаксы екен,жарайсыз даусыныз жаксы екен,1,bookstore
pla111173pla,Нұрасыл оң болсын!👍👍👍,нұрасыл оң болсын,1,appstore
pla129468pla,"Телевизорды қосайын десем, реклама шығып кете береді, телевизор мүлдем қосылмады. 1минутта 1040реклама шығып🤦🏻‍♀️",телевизорды қосайын десем реклама шығып кете береді телевизор мүлдем қосылмады 1минутта 1040реклама шығып,0,appstore
pla130973pla,WhatsApp-қа кірсем тоқтап калады неліктен ? 🧐. Көмектесіп жіберіңдерші,whatsapp қа кірсем тоқтап калады неліктен көмектесіп жіберіңдерші,0,appstore
kas009384kas,"Перфоратор маған қатты ұнады, соғып тесу жеткілікті, керамзит, бетондарды жақсы алып тұр. Алуға болады. Бағасы.",перфоратор маған қатты ұнады соғып тесу жеткілікті керамзит бетондарды жақсы алып тұр алуға болады бағасы,1,market
pla025900pla,Жаксы ари колайлы.,жаксы ари колайлы,1,appstore
pla085485pla,ұнaды,ұнaды,1,appstore
pla072166pla,Өте жаман кірмейді тартпаңдар сол үшін бір жұлдызша 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎🏿👎🏿👎🏿👎🏿👎🏿👎🏿👎🏿👎🏿👎🏿👎🏿👎🏿,өте жаман кірмейді тартпаңдар сол үшін бір жұлдызша,0,appstore
kit003426kit,Кітап жақсы екен.Осындай кітаптарды оқыған дұрыс екен.,кітап жақсы екен осындай кітаптарды оқыған дұрыс екен,1,bookstore
pla033319pla,Мықты мықты базар жоқ,мықты мықты базар жоқ,1,appstore
pla044382pla,Жаксы Альхамдулиллях),жаксы альхамдулиллях,1,appstore
pla120043pla,Wow bul ote keremet eken😊😊😙😙😙,wow bul ote keremet eken,1,appstore
pla048613pla,11 сынып қа өте керек және пайдалы қосымша.,11 сынып қа өте керек және пайдалы қосымша,1,appstore
gis002518gis,"Барлык кызметкерлерге алгысым шексиз. Алла разы болсын сиздерге, Отбасыларынызга амандык тилеймин!",барлык кызметкерлерге алгысым шексиз алла разы болсын сиздерге отбасыларынызга амандык тилеймин,1,mapping
pla128710pla,Күшті екен сурет салып үйрендім қазақтар барасыңдар ма?,күшті екен сурет салып үйрендім қазақтар барасыңдар ма,1,appstore
pla010799pla,өте тамаша дәл бұндай нұсқасы жоқ,өте тамаша дәл бұндай нұсқасы жоқ,1,appstore
gis001975gis,"Абылай красавчик, жақсы жігіт екен.Онымен қоса жұмысында жақсы атқарады",абылай красавчик жақсы жігіт екен онымен қоса жұмысында жақсы атқарады,1,mapping
pla024825pla,Каспиймен бари де онай. Рахмет саган каспий кз.,каспиймен бари де онай рахмет саган каспий кз,1,appstore
pla062764pla,"Қанша күн болды өз телефон нөмірімді өзгерте алмадым. Камераға қара дейді де, тұра береді сол күйі",қанша күн болды өз телефон нөмірімді өзгерте алмадым камераға қара дейді де тұра береді сол күйі,0,appstore
pla133024pla,Ұнады но ютуб тоқтады деп шыға беерет,ұнады но ютуб тоқтады деп шыға беерет,0,appstore
pla121765pla,Өте жақсы 👍 керемет сіздерге зор алғыс. Білдірем😍😍😍😍😍😍😍😎😎😎😎😎😎😎😎😎😎,өте жақсы керемет сіздерге зор алғыс білдірем,1,appstore
pla100029pla,Сұмдық қате,сұмдық қате,0,appstore
pla056822pla,Toca boca күшті 👍 маған ұнады,toca boca күшті маған ұнады,1,appstore
pla097735pla,Кушти асер алдым,кушти асер алдым,1,appstore
kas004625kas,"Уақытынан ерте әкелді, рахмет. Жақсы екен.",уақытынан ерте әкелді рахмет жақсы екен,1,market
pla110901pla,Толық қазақша енгізілмеген түсініктемелерін де тек қана орыс тілінде жазылған бұл өте нашар қазақ тілін қоссаңыздар жақсы болар еді,толық қазақша енгізілмеген түсініктемелерін де тек қана орыс тілінде жазылған бұл өте нашар қазақ тілін қоссаңыздар жақсы болар еді,0,appstore
pla075213pla,🤢🤮фф фу жаман,фф фу жаман,0,appstore
pla090876pla,Өте жақсы екен маған қатты ұнады,өте жақсы екен маған қатты ұнады,1,appstore
kas024762kas,"Пайдалы зат, айфон 13 про макс болып тұр. Далада бала мазасызданғанда қосып коюга өте ынғайлы.Өзі арзан, өзі маржан.",пайдалы зат айфон 13 про макс болып тұр далада бала мазасызданғанда қосып коюга өте ынғайлы өзі арзан өзі маржан,1,market
pla086629pla,топ оиын қызық екен,топ оиын қызық екен,1,appstore
pla121504pla,Кушты програма тартып алыңдар окынбейсынд ер,кушты програма тартып алыңдар окынбейсынд ер,1,appstore
pla124139pla,Маған қатты ұнады керемет екен күшті керемет пернетақта жүктеп алдым күшті,маған қатты ұнады керемет екен күшті керемет пернетақта жүктеп алдым күшті,1,appstore
pla068993pla,Юоажоадоазгтюс пэнэдвнщвдрбр Пап қалайсыз әпше жаңа жылыңмен жаным жаным,юоажоадоазгтюс пэнэдвнщвдрбр пап қалайсыз әпше жаңа жылыңмен жаным жаным,1,appstore
pla061764pla,Айрықша,айрықша,1,appstore
pla108412pla,өте өте өте өте өте өте керемет күшті 😘😘😘😘😘😘😍😍😍😍😍😍❤❤❤💗💓,өте өте өте өте өте өте керемет күшті,1,appstore
pla029493pla,",бірақ қатып қала беред , сосн бір кварды коріп басқасын көруге шықсаң ,ең бас жағына кетіп қала бересің ,сосн бірден шығп кетеді , өте нашар екен🤦‍♂️",бірақ қатып қала беред сосн бір кварды коріп басқасын көруге шықсаң ең бас жағына кетіп қала бересің сосн бірден шығп кетеді өте нашар екен,0,appstore
pla029225pla,Объявление бари кайталана береди бурынгысы дурыс еди ((((,объявление бари кайталана береди бурынгысы дурыс еди,0,appstore
pla121626pla,Керемет екен қалаған смайликтер жасауға болады жүктеуге кеңес беремін 👍👍👍👍👍👍,керемет екен қалаған смайликтер жасауға болады жүктеуге кеңес беремін,1,appstore
kas001234kas,Өте қажетты турник.,өте қажетты турник,1,market
kas003982kas,"Шағын, жеңіл, көп орын алмайды. Сапасын уақыт көрсетеді.",шағын жеңіл көп орын алмайды сапасын уақыт көрсетеді,1,market
pla031373pla,Қандай жақсы өзіңе керек болса осыдан тауып алуға болады,қандай жақсы өзіңе керек болса осыдан тауып алуға болады,1,appstore
pla037165pla,Жабузды,жабузды,1,appstore
pla037493pla,Маған анимация үшін керек бірақ норм,маған анимация үшін керек бірақ норм,1,appstore
pla082091pla,😚😚😚👏👏👏👏👏👏 тамаша харошо,тамаша харошо,1,appstore
pla030547pla,Қазақшасында қате көп... Бір жұлдызғада лайықсыз..Бұл нақты... Дұрыстап жүктеуіңізді талап етем...,қазақшасында қате көп бір жұлдызғада лайықсыз бұл нақты дұрыстап жүктеуіңізді талап етем,0,appstore
kit005344kit,"Рахмет! Мектепте окыганмын, 7-8 сыныпта окыганмын, казир кайталап тындап, жанадан окыгандай асерде отырмын! 👍🏻👏🔥",рахмет мектепте окыганмын 7 8 сыныпта окыганмын казир кайталап тындап жанадан окыгандай асерде отырмын,1,bookstore
kas014033kas,"Жақсы матрас.Қызыма ұнады, уақытынан бұрын жеткізді, рақмет!",жақсы матрас қызыма ұнады уақытынан бұрын жеткізді рақмет,1,market
pla120413pla,Сумдык шики толык битпеген оним,сумдык шики толык битпеген оним,0,appstore
gis000189gis,"Шымкент-Астана сары автобус-103 водительдері малдар, менің төлеген 33000теңгем көттеріңді тессін. Люк ашып келді, күн суық, жап десең жаппайды, адиало сұрасаң бермит, сары бала мен мұртты орыс аттарын айтпайды. 1жарым жасар баламды ауыртып алдым, адеалоңмен оранып өлгір. Дым жауапкершілік жоқ.",шымкент астана сары автобус 103 водительдері малдар менің төлеген 3300теңгем көттеріңді тессін люк ашып келді күн суық жап десең жаппайды адиало сұрасаң бермит сары бала мен мұртты орыс аттарын айтпайды 1жарым жасар баламды ауыртып алдым адеалоңмен оранып өлгір дым жауапкершілік жоқ,0,mapping
pla066790pla,Оиын күшті маған ұнады 🤤🤤😍😍,оиын күшті маған ұнады,1,appstore
pla113196pla,свет жоқта көруге жақсы,свет жоқта көруге жақсы,1,appstore
pla019415pla,"Басты бет ашылмайды, смартфон Оппо А12 64гб, андроид версиясы 9, өтініш түзетулер еңгізсеңіздер",басты бет ашылмайды смартфон оппо а12 64гб андроид версиясы 9 өтініш түзетулер еңгізсеңіздер,0,appstore
pla132631pla,Зор не жассаңда шығады күшті,зор не жассаңда шығады күшті,0,appstore
pla098488pla,Бұл ойын өте күшті бұл ойын адамды ойлау қабілетін арттырады,бұл ойын өте күшті бұл ойын адамды ойлау қабілетін арттырады,1,appstore
pla101334pla,Алланың нұры жаусын.тіл көзден сақтасын . қазағым деп соққан жүрегіңнен,алланың нұры жаусын тіл көзден сақтасын қазағым деп соққан жүрегіңнен,1,appstore
pla084801pla,Men endi akin jaturm 😒,men endi akin jaturm,0,appstore
pla113317pla,Шешеңдіссгин котакбас бля кино корин десе катып зайбал норм катпай истесе боладыго мал шешең катп катп зайбал шгардго 667,шешеңдіссгин котакбас бля кино корин десе катып зайбал норм катпай истесе боладыго мал шешең катп катп зайбал шгардго 667,0,appstore
pla055298pla,Бұл қолданба жақсы маған ұнайды,бұл қолданба жақсы маған ұнайды,0,appstore
kas023575kas,Керемет! Қызыма қатты унады.,керемет қызыма қатты унады,1,market
map002909map,Ең жақсы университет👍.Дипломымды алып шықтым.🥰 …,ең жақсы университет дипломымды алып шықтым,1,mapping
pla001822pla,Ойында жаңа өзгеріс істеу керек еді жителтер басқара алу және олар өзінен өзі көбею сосын мысалға ойнаған адам бастық болса жител соның халқы болу айтқанын істеу дегендей,ойында жаңа өзгеріс істеу керек еді жителтер басқара алу және олар өзінен өзі көбею сосын мысалға ойнаған адам бастық болса жител соның халқы болу айтқанын істеу дегендей,1,appstore
pla124280pla,Қазақшаға қоюға болады,қазақшаға қоюға болады,1,appstore
pla105744pla,"Алла разы болсын, өте қолайлы",алла разы болсын өте қолайлы,1,appstore
pla130396pla,Керемет өте жақсы көмектеседі ешқайда барудың қажеті жоқ тек алдамаса болд болашақта...👍,керемет өте жақсы көмектеседі ешқайда барудың қажеті жоқ тек алдамаса болд болашақта,1,appstore
pla063180pla,"Өте дұрыс емес приложение постоянно Обновление сұрайды. Ай сайын сұрайды, Обновлениеден кейін де өзгерген түгі жоқ сол приложение.",өте дұрыс емес приложение постоянно обновление сұрайды ай сайын сұрайды обновлениеден кейін де өзгерген түгі жоқ сол приложение,0,appstore
pla038109pla,Керемет екен унайды,керемет екен унайды,1,appstore
pla034506pla,Көптеген адамдар Қазақ тілі жоқ дейді. Бұл сіздерге ВК емес. Бұл Shazam секілді бағдарлама ғой,көптеген адамдар қазақ тілі жоқ дейді бұл сіздерге вк емес бұл shazam секілді бағдарлама ғой,1,appstore
pla029518pla,Варотасы планмен қойылмаған,варотасы планмен қойылмаған,1,appstore
pla077929pla,"Бұл ойын өте күшті.Бірақ гелеик,ауди,ренжик,тойота,ролс ройс,төбесі ашылатын ауди қосыңызшы",бұл ойын өте күшті бірақ гелеик ауди ренжик тойота ролс ройс төбесі ашылатын ауди қосыңызшы,1,appstore
pla018640pla,Керемет! Маған тіркеліңіздер @bstv69,керемет маған тіркеліңіздер bstv69,1,appstore
pla006647pla,Өте куштты программа👍🏻,өте куштты программа,1,appstore
pla125266pla,Өте көшті екен. Енді Шәмші Қалдаяқовты істеңіздерші,өте көшті екен енді шәмші қалдаяқовты істеңіздерші,1,appstore
pla023246pla,Рақмет азаиаттар,рақмет азаиаттар,1,appstore
kas000935kas,Жақсы. Жеңіл.,жақсы жеңіл,1,market
pla087144pla,😍😍😋🤣🤣😍☺️😏😭😉🙄😏🤔😏🙄😉🤔😢😜😁😊👍👍😭😏😊 Көтен оиын,көтен оиын,1,appstore
pla130602pla,Ағылшын версиясы жоқ - орысшада Қазақстандағы көп топонимика ескерілген,ағылшын версиясы жоқ орысшада қазақстандағы көп топонимика ескерілген,0,appstore
pla132470pla,өтееекее керемет 😍😍😍😍😍,өтеекее керемет,1,appstore
pla070332pla,булоиын өте қызық,булоиын өте қызық,1,appstore
pla073956pla,Маған ойын ұнады көп бар,маған ойын ұнады көп бар,1,appstore
pla064464pla,Салеметсізбе менін вплюсем стеми жатыр иин жазсам ашпай сахранит етпи жатыр барі степ турган кеше гана бугін уде стеми тур,салеметсізбе менін вплюсем стеми жатыр иин жазсам ашпай сахранит етпи жатыр барі степ турган кеше гана бугін уде стеми тур,1,appstore
pla115426pla,Өте қатты ұнады және керемет❤️❤️❤️❤️👍👍👍😜👌👌👌😜😜😜😜😜,өте қатты ұнады және керемет,1,appstore
kas020095kas,"Бүгін балама коктейль істеп бердім, әзірше бәрі ұнады.",бүгін балама коктейль істеп бердім әзірше бәрі ұнады,1,market
pla059790pla,тууу бір жəй тартылады екен қанша сағат болды күтіп отқаныма ше,туу бір жəй тартылады екен қанша сағат болды күтіп отқаныма ше,0,appstore
pla113966pla,1000000000/11000000000,100 1100,1,appstore
kas011676kas,Ақшасына лайықты екен.,ақшасына лайықты екен,1,market
kit002245kit,бұл өлең маған ұнады бұл өлеңге бес бал,бұл өлең маған ұнады бұл өлеңге бес бал,1,bookstore
pla115212pla,Керемет фото суреттер😍😘,керемет фото суреттер,1,appstore
kas016496kas,Жақсы зат екен. Балдарымды қиналмай температурасын өлшеп жүрмін. Рахмет каспиге!,жақсы зат екен балдарымды қиналмай температурасын өлшеп жүрмін рахмет каспиге,1,market
pla033449pla,Жаман екен есеместер келе береды өзынен өзы тыркелып кетеды,жаман екен есеместер келе береды өзынен өзы тыркелып кетеды,0,appstore
pla001740pla,👍🏻👍🏻👍🏻👍🏻каваимирда🍗🍔🌭🍟🧇🍯🍢 Ол керемет мен10жастамын маған ұнады.,каваимирда ол керемет мен10жастамын маған ұнады,1,appstore
pla090706pla,Күшті ойынба білмим енді тартып жатырмын 🤗,күшті ойынба білмим енді тартып жатырмын,0,appstore
pla088300pla,GGG осы сяқты омын Мықты оиын дегенімғо😅😅😅😅😍😍😍😍😘😘😘😎😎😎🤤🤤🤤 аузымнан су ағып кетті,gg осы сяқты омын мықты оиын дегенімғо аузымнан су ағып кетті,1,appstore
pla005891pla,Кккеремет ойын күштімаған ұнады.,ккеремет ойын күштімаған ұнады,1,appstore
pla068367pla,Керемет ойын бірак 2 3 4 адам ойнаганда катады,керемет ойын бірак 2 3 4 адам ойнаганда катады,1,appstore
pla081240pla,Жаксы екен уакыт откизгенге.ауылда,жаксы екен уакыт откизгенге ауылда,1,appstore
kas006989kas,"Өте керемет, қызымызға ұнады.",өте керемет қызымызға ұнады,1,market
gis003656gis,"Майдың сапасы жақсы, қызмет көрсету өте жылдам. Қызметкерлері өте сыпайы жандар.",майдың сапасы жақсы қызмет көрсету өте жылдам қызметкерлері өте сыпайы жандар,1,mapping
pla038275pla,"Бағаларды қолдан қымбаттатып отыр. Аттың басындай бағалары, қызмет көрсетулері өте нашар. Аулақ жүргендерің дұрыс.",бағаларды қолдан қымбаттатып отыр аттың басындай бағалары қызмет көрсетулері өте нашар аулақ жүргендерің дұрыс,0,appstore
pla004533pla,"Жаман сын гой ал инстаграм адемi ceн жаман сын ойткенi сен малсын жане басын iстемейтiн Кота шар Аааааааааааааааааааааа в этом случае мы с вами, но не знаю",жаман сын гой ал инстаграм адемi ceн жаман сын ойткенi сен малсын жане басын iстемейтiн кота шар аа в этом случае мы с вами но не знаю,1,appstore
pla126858pla,"салеметсиздерме?неге 1)казакша ариптер толык жазылмай калады.2)1созди жазсам болек, болек жазылады.",салеметсиздерме неге 1 казакша ариптер толык жазылмай калады 2 1созди жазсам болек болек жазылады,0,appstore
pla043792pla,Барлығы анық түсінікті жазылған. Көптеген мəліметтердің бəрі осы програмада .,барлығы анық түсінікті жазылған көптеген мəліметтердің бəрі осы програмада,1,appstore
map003644map,Немерелеріме киім алуға барамын. Басқа бөлімдерде киім өте қымбат!,немерелеріме киім алуға барамын басқа бөлімдерде киім өте қымбат,1,mapping
kas006688kas,Өте тамаша!,өте тамаша,1,market
pla062366pla,"Өте нашар қызметі көрсетуі. Клиентпен жұмыс жасау білмейді. Нақты, түсіндірп айтпайды менеджерлер, сонда не үшін отырады? Жауапкершілік жоқ, өтірік кешірім сұрап шыгады жалоб жазсам. Пайызын айтпағанда,ұсақ минустарының өзі көп. Мәдениеттілік жоқ.",өте нашар қызметі көрсетуі клиентпен жұмыс жасау білмейді нақты түсіндірп айтпайды менеджерлер сонда не үшін отырады жауапкершілік жоқ өтірік кешірім сұрап шыгады жалоб жазсам пайызын айтпағанда ұсақ минустарының өзі көп мәдениеттілік жоқ,0,appstore
pla046833pla,МашАллаһ оте адемі және түсінікті,машаллаһ оте адемі және түсінікті,1,appstore
fli001295fli,"Супер ойыншық! Түсі де, материалы да әдемі, сапалы тігілген.",супер ойыншық түсі де материалы да әдемі сапалы тігілген,1,market
pla015283pla,Себебі мегі блокқа тықты 🫡,себебі мегі блокқа тықты,1,appstore
pla042680pla,Wechat ашамыз керемет,wechat ашамыз керемет,1,appstore
pla016675pla,Тик ток оте керемет сондыктан мен бес жұлдыз коия алмаим 4жұлдыз коиам,тик ток оте керемет сондыктан мен бес жұлдыз коия алмаим 4жұлдыз коиам,1,appstore
kas001414kas,Қолданысқа жақсы өнім.,қолданысқа жақсы өнім,1,market
pla096345pla,мұнда ақша алуға болады ма 💚?,мұнда ақша алуға болады ма,1,appstore
pla010797pla,Бәрі жақсы бірақ кілт сөзін ұмытып қалғанда қиын,бәрі жақсы бірақ кілт сөзін ұмытып қалғанда қиын,1,appstore
pla054282pla,Маған ұнады көп рахмет рахмет рахмет,маған ұнады көп рахмет рахмет рахмет,1,appstore
pla105825pla,Альхамдулиллаh керемет,альхамдулиллаh керемет,1,appstore
pla022596pla,ОСЫ ЗАТҚА ОДОБРЕНИЕ ЖАСАСАҢДАР МАҒАН КУХОННЫЙ КЕРЕК БОЛЫП ТУР,осы затқа одобрение жасасаңдар маған кухонный керек болып тур,1,appstore
pla119155pla,Iikee маған қатты ұнады😇😇😇,iikee маған қатты ұнады,1,appstore
kas006385kas,"Өте сапалы МacВook! Жолдасыма сыйлық ретінде алған болатынмын, өте ұнады, жақсы жұмыс жасайды! Осы модельді қателеспей таңдағаныма қуанамын!",өте сапалы мacвook жолдасыма сыйлық ретінде алған болатынмын өте ұнады жақсы жұмыс жасайды осы модельді қателеспей таңдағаныма қуанамын,1,market
pla072438pla,Мэ дерзкий ойын фри фаердан айырмашылығы жоқ,мэ дерзкий ойын фри фаердан айырмашылығы жоқ,1,appstore
pla033356pla,Маган ұнады себебі быж тыж таба аласын,маган ұнады себебі быж тыж таба аласын,0,appstore
pla032925pla,Жаманннн фу жасамайд код дұрыс емес деп,жаманн фу жасамайд код дұрыс емес деп,0,appstore
pla048053pla,Аллаһ тағала сіздерден разы болсын!,аллаһ тағала сіздерден разы болсын,1,appstore
kas023177kas,Уақытынан бұрын жеткізілді.Батарейкасы жоқ.,уақытынан бұрын жеткізілді батарейкасы жоқ,1,market
pla090136pla,Мықты бомба ойын стопқа қойып ойнауғада болады,мықты бомба ойын стопқа қойып ойнауғада болады,1,appstore
pla040930pla,маган катты унамады шынымды айтсам,маган катты унамады шынымды айтсам,0,appstore
pla021333pla,Ақшаны қалай төлейді көмектесіңіздер ші.,ақшаны қалай төлейді көмектесіңіздер ші,1,appstore
kas025314kas,"Ауыр, ыңғайсыз. Коляскамен жүргенде дауыстар шығады сынып қалатын секілді.",ауыр ыңғайсыз коляскамен жүргенде дауыстар шығады сынып қалатын секілді,0,market
pla027516pla,дым кушты емес,дым кушты емес,0,appstore
pla069151pla,Маган бул оиын катты унады. Оиткени бир бирине келтиру оте кызык. Маган сол себепти унады. Тарты кориндер макылма 🥰 мен проста орысша билмеймин 😔,маган бул оиын катты унады оиткени бир бирине келтиру оте кызык маган сол себепти унады тарты кориндер макылма мен проста орысша билмеймин,1,appstore
pla048981pla,Керемет приложение дами береныздер. Млрд скачивание болсын. Біраз нәрсе алдм бұл программадан! Рақмет,керемет приложение дами береныздер млрд скачивание болсын біраз нәрсе алдм бұл программадан рақмет,1,appstore
pla077551pla,Кешіріңіздер ойын өте керемет бірақ памят көп тұрады. Азайтыңыздаршы пж,кешіріңіздер ойын өте керемет бірақ памят көп тұрады азайтыңыздаршы пж,0,appstore
pla061803pla,Суретке түсіреді бірақ қате деп шыға береді.тіркелу өте қиын басқа банктер сияқты заманауи емес артта қалған,суретке түсіреді бірақ қате деп шыға береді тіркелу өте қиын басқа банктер сияқты заманауи емес артта қалған,0,appstore
pla013469pla,Маған вка сиақтыі қатты ұнамайд,маған вка сиақтыі қатты ұнамайд,0,appstore
pla087306pla,маған өте ұнады. бірақ клашта жақсы екен♡♡♡.,маған өте ұнады бірақ клашта жақсы екен,0,appstore
pla051001pla,Өте қолайсыз! Әр кірген сайын пароль сурап уақыт алады! Арасында ашпай қуып кететінін айтпағанда.,өте қолайсыз әр кірген сайын пароль сурап уақыт алады арасында ашпай қуып кететінін айтпағанда,0,appstore
pla108210pla,Қазақ тілі орнатылған кезде неге тауарлар орысша көрсетілген?,қазақ тілі орнатылған кезде неге тауарлар орысша көрсетілген,0,appstore
pla066065pla,Бұл ойын маған қатты ұнайды күшті ойын😍❤👍,бұл ойын маған қатты ұнайды күшті ойын,0,appstore
pla056090pla,Өте жаман 👎0 жұлдыз,өте жаман 0 жұлдыз,0,appstore
pla011061pla,Мен кейде шығарып жеріп қайта кірейін десем маған түсініксіз басқа тілде код жіберіп жатыр менің пайдаланып жүргеніме 7-8 жыл болды бірақ сонға кездегі өзгерістері өте нашар дұрыс жұмыс істемейтін болып жүр,мен кейде шығарып жеріп қайта кірейін десем маған түсініксіз басқа тілде код жіберіп жатыр менің пайдаланып жүргеніме 7 8 жыл болды бірақ сонға кездегі өзгерістері өте нашар дұрыс жұмыс істемейтін болып жүр,0,appstore
pla063678pla,Акша керек кезде лягып кетед осылар,акша керек кезде лягып кетед осылар,0,appstore
pla063692pla,Неге программа істемей калған,неге программа істемей калған,0,appstore
pla008838pla,Менде регестратся дасалмай жатыр бұл оиын мал 🤬,менде регестратся дасалмай жатыр бұл оиын мал,0,appstore
pla062230pla,1сағат болды әлі тартылмаи жатыр,1сағат болды әлі тартылмаи жатыр,0,appstore
kit001067kit,толық емес,толық емес,0,bookstore
pla032536pla,Өте ұзақ жұмыс жасайды Кеңесшиге қосылу үшін 30 минут күтім өте нашар,өте ұзақ жұмыс жасайды кеңесшиге қосылу үшін 30 минут күтім өте нашар,0,appstore
pla004124pla,Загруска болуы қиын гой,загруска болуы қиын гой,0,appstore
pla009844pla,Нашарр оте нашар сервис даставка 0 курьер акелгысы келсе акелет акелгысы келмесе коя салады номер заказ берып ала алмаи жатканыма 2 кун болды,нашарр оте нашар сервис даставка 0 курьер акелгысы келсе акелет акелгысы келмесе коя салады номер заказ берып ала алмаи жатканыма 2 кун болды,0,appstore
pla086172pla,Мен екі жұлдыз қойдым өйткені бұл ойын бір сагат жазылады♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️😍😘😎😋🤗🤩😝,мен екі жұлдыз қойдым өйткені бұл ойын бір сагат жазылады,0,appstore
pla036848pla,Бол жанымда,бол жанымда,0,appstore
pla032026pla,Не деген Слабый сеть сендерде беллайннан улгі алмайсындарма,не деген слабый сеть сендерде беллайннан улгі алмайсындарма,0,appstore
pla086871pla,👎 Нет Жаман,нет жаман,0,appstore
pla081295pla,Напарник дұрыс ойнамайды,напарник дұрыс ойнамайды,0,appstore
pla062885pla,"Почему не заходят в приложение? Нашар, шикі, басқа банктің приложениелері сияқты толықтай түсінікті етіп халыққа ұсынуға болады ғой, не қосыла алмайсың, телефон ауыстырсаң тем более.",почему не заходят в приложение нашар шикі басқа банктің приложениелері сияқты толықтай түсінікті етіп халыққа ұсынуға болады ғой не қосыла алмайсың телефон ауыстырсаң тем более,0,appstore
pla068642pla,кирмеи жатыр,кирмеи жатыр,0,appstore
pla003134pla,Мұндайды тартпаңдар істемейді.,мұндайды тартпаңдар істемейді,0,appstore
pla008004pla,Өте жаман жаман жаман оиын. Бен. Бұган бір. Жүлдыщ. Қомаитын едім. Осыны жазуга бола қоидым,өте жаман жаман жаман оиын бен бұган бір жүлдыщ қомаитын едім осыны жазуга бола қоидым,0,appstore
pla077691pla,Стикмен өте қызық,стикмен өте қызық,0,appstore
kit000947kit,ужас тук тусиниксиз,ужас тук тусиниксиз,0,bookstore
gis002124gis,"Жетілмей қалған ғой деймін. Перевод, QR деген жоқ.",жетілмей қалған ғой деймін перевод qr деген жоқ,0,mapping
pla075480pla,Көшіру қыиын блә,көшіру қыиын блә,0,appstore
kas001707kas,Салмақты дұрыс көрсетпейді,салмақты дұрыс көрсетпейді,0,market
map001321map,"Қазақ тілін түсінетін және қазақ тілінде сөйлейтін қызметкерлер аз екен, маған ұнамады. Қазақтар орыс тілінде сөйлеп кісі болып тұр...",қазақ тілін түсінетін және қазақ тілінде сөйлейтін қызметкерлер аз екен маған ұнамады қазақтар орыс тілінде сөйлеп кісі болып тұр,0,mapping
